configuration_id,experiment,blocks,classifier,C,k,repeat,fold,risk_weighted_f1,risk_macro_f1,accuracy
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,0,2,0.6356193064708149,0.52790159789765,0.6257668711656442
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,0,3,0.5592230227224679,0.5242885097038527,0.5562913907284768
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,0,4,0.5875847125274775,0.5220766318014919,0.5734767025089605
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,1,0,0.5624064816261348,0.44721753003003006,0.546242774566474
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,1,1,0.6288297907216565,0.5502160322065536,0.6156462585034014
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,1,2,0.6449971985650775,0.6113193402290319,0.6432926829268293
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,1,3,0.6077525185650626,0.49450281670868124,0.5971830985915493
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,1,4,0.6276153994972606,0.5765380083801803,0.625
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,2,0,0.6359129702760933,0.5276191487931683,0.6203966005665722
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,2,1,0.6003061901766107,0.5491094259993954,0.5987654320987654
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,2,2,0.6713486984059706,0.5224903342773424,0.6565349544072948
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,2,3,0.570131629003226,0.5271531193620235,0.5664556962025317
early_fusion_complementary__logistic_regression__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,logistic_regression,1.0,128,2,4,0.6129107042335925,0.5414492215550257,0.6038338658146964
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,0,0,0.65370176378842,0.5224917685829474,0.6352201257861635
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,0,1,0.602783857500762,0.5130047424937698,0.6024390243902439
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,0,2,0.6403594398980728,0.5349502002392469,0.6411042944785276
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,0,3,0.5495943162762814,0.5030815862429168,0.5496688741721855
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,0,4,0.5669694297550435,0.5110668866258693,0.5698924731182796
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,1,0,0.5755618586060312,0.4526304087035658,0.5722543352601156
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,1,1,0.6068131902791657,0.49904090529441214,0.5884353741496599
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,1,2,0.6122190144349169,0.5888364203202461,0.6219512195121951
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,1,3,0.6201339798989256,0.52827414032108,0.6169014084507042
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,1,4,0.6197797630934683,0.540697807638557,0.6346153846153846
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,2,0,0.5860336094637582,0.4848116647766438,0.5779036827195467
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,2,1,0.5826517120095785,0.4845203089502588,0.5802469135802469
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,2,2,0.6551121354578684,0.5256482337751688,0.6504559270516718
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,2,3,0.5653023516256572,0.5092662638670428,0.569620253164557
early_fusion_complementary__linear_svm__C0.25__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,64,2,4,0.6197315535926519,0.5521958335996061,0.6166134185303515
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,0,0,0.6124050633656853,0.4800973828362751,0.60062893081761
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,0,1,0.5770953757393453,0.47292109245269676,0.573170731707317
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,0,2,0.652258117153731,0.5539968427095292,0.6533742331288344
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,0,3,0.5620593880592458,0.5228564478583093,0.5596026490066225
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,0,4,0.5995875538933043,0.5308786231884058,0.5949820788530465
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,1,0,0.5630161644737347,0.4484170376734619,0.5520231213872833
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,1,1,0.6519285484090384,0.5632637208436291,0.6462585034013606
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,1,2,0.6623284371946976,0.6291275402705427,0.6646341463414634
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,1,3,0.6047584153784967,0.4830168445511445,0.6028169014084507
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,1,4,0.6336139990602854,0.5722836139798501,0.6378205128205128
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,2,0,0.6169331222203035,0.5197671416625042,0.6062322946175638
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,2,1,0.5809973976640643,0.5108192559320379,0.5833333333333334
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,2,2,0.6606125326024849,0.49491526513642814,0.6504559270516718
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,2,3,0.5825263940574854,0.5350967790667195,0.5822784810126582
early_fusion_complementary__linear_svm__C0.25__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,0.25,128,2,4,0.636169599624153,0.5621112408784923,0.6325878594249201
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,0,0,0.6525101934635522,0.5227048005873437,0.6352201257861635
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,0,1,0.6035584689721136,0.5215449628127113,0.6024390243902439
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,0,2,0.627680074191214,0.5233377630589552,0.6288343558282209
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,0,3,0.5396041920238901,0.49042451064189047,0.5397350993377483
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,0,4,0.5632910531386297,0.5076798757300501,0.5663082437275986
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,1,0,0.5759417423999971,0.4525606162147301,0.5722543352601156
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,1,1,0.6133671911642801,0.5044419717697514,0.5952380952380952
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,1,2,0.6054230076778521,0.5819777261586101,0.6158536585365854
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,1,3,0.6183622062323174,0.5205304657010562,0.6140845070422535
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,1,4,0.6239013548372541,0.545086144979368,0.6378205128205128
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,2,0,0.5952843630423632,0.4921493293635027,0.5864022662889519
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,2,1,0.5830664974623224,0.48664156702130995,0.5802469135802469
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,2,2,0.6649484140876818,0.533324364930619,0.6595744680851063
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,2,3,0.5650753645815847,0.5094976365367612,0.569620253164557
early_fusion_complementary__linear_svm__C1__k64,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,64,2,4,0.6225343277698736,0.5603190290376422,0.6198083067092651
early_fusion_complementary__linear_svm__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,128,0,0,0.6294268666344137,0.4965301715828031,0.6194968553459119
early_fusion_complementary__linear_svm__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,128,0,1,0.572985937678896,0.4677295258516801,0.5658536585365853
early_fusion_complementary__linear_svm__C1__k128,early_fusion_complementary,post_embedding;zero_shot__individual__sentence;meta_prompting__macro__sentence,linear_svm,1.0,128,0,2,0.6364424198421803,0.5353911351311234,0.6349693251533742
